timetomaturity,strike,iscall,spot,rate,vol,premium
34,45,0,50.85,0.005287333,0.39004211,0.450543869
34,45,0,50.85,0.005287333,0.39004211,0.450543869
34,45,0,50.85,0.005287333,0.39004211,0.450543869
34,40,0,50.85,0.005287333,0.451401919,0.102256917
34,30,0,50.85,0.005287333,0.511364051,0.00055303
34,63.5,0,50.85,0.005287333,0.359753553,12.69613405
34,70,0,50.85,0.005287333,0.374398894,19.15241949
34,37.5,0,50.85,0.005287333,0.47882715,0.042923552
34,44,0,50.85,0.005287333,0.401682206,0.33803316
34,45,0,50.85,0.005287333,0.39004211,0.450543869
34,40,0,50.85,0.005287333,0.451401919,0.102256917
34,35,0,50.85,0.005287333,0.497884169,0.014510406
34,45,0,50.85,0.005287333,0.39004211,0.450543869
34,45,0,50.85,0.005287333,0.39004211,0.450543869
34,30,0,50.85,0.005287333,0.511364051,0.00055303
34,37.5,0,50.85,0.005287333,0.47882715,0.042923552
34,51,0,50.85,0.005287333,0.344104721,2.208321141
34,37.5,0,50.85,0.005287333,0.47882715,0.042923552
34,45,0,50.85,0.005287333,0.39004211,0.450543869
34,48,0,50.85,0.005287333,0.365180317,1.058623962
34,35,0,50.85,0.005287333,0.497884169,0.014510406
34,44,0,50.85,0.005287333,0.401682206,0.33803316
34,44,0,50.85,0.005287333,0.401682206,0.33803316
34,44,0,50.85,0.005287333,0.401682206,0.33803316
34,48,0,50.85,0.005287333,0.365180317,1.058623962
34,48,0,50.85,0.005287333,0.365180317,1.058623962
34,48,0,50.85,0.005287333,0.365180317,1.058623962
34,51,0,50.85,0.005287333,0.344104721,2.208321141
34,48,0,50.85,0.005287333,0.365180317,1.058623962
34,40.5,1,50.85,0.005287333,0.445481532,10.46661556
34,42,1,50.85,0.005287333,0.426427134,9.035752809
34,44,1,50.85,0.005287333,0.401682206,7.185549271
34,90,1,50.85,0.005287333,0.376293865,4.37E-07
34,55,1,50.85,0.005287333,0.328967852,0.65897825
34,45,1,50.85,0.005287333,0.39004211,6.298356818
34,44,1,50.85,0.005287333,0.401682206,7.185549271
34,43.5,1,50.85,0.005287333,0.407502254,7.638853454
34,46,1,50.85,0.005287333,0.379435391,5.446533114
34,55,1,50.85,0.005287333,0.328967852,0.65897825
34,52,1,50.85,0.005287333,0.338802858,1.595068448
34,52,1,50.85,0.005287333,0.338802858,1.595068448
34,41,1,50.85,0.005287333,0.439256621,9.986275085
34,41,1,50.85,0.005287333,0.439256621,9.986275085
34,42,1,50.85,0.005287333,0.426427134,9.035752809
34,50,1,50.85,0.005287333,0.350947306,2.604643874
34,50,1,50.85,0.005287333,0.350947306,2.604643874
34,61.5,1,50.85,0.005287333,0.34967944,0.088699823
34,65,1,50.85,0.005287333,0.365182124,0.030937392
34,40.5,1,50.85,0.005287333,0.445481532,10.46661556
34,115,1,50.85,0.005287333,0.376296704,4.58E-13
34,125,1,50.85,0.005287333,0.376297839,1.41E-15
34,41,1,50.85,0.005287333,0.439256621,9.986275085
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,61.5,1,50.85,0.005287333,0.34967944,0.088699823
34,44,1,50.85,0.005287333,0.401682206,7.185549271
34,44,1,50.85,0.005287333,0.401682206,7.185549271
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,90,1,50.85,0.005287333,0.376293865,4.37E-07
34,61.5,1,50.85,0.005287333,0.34967944,0.088699823
34,45,1,50.85,0.005287333,0.39004211,6.298356818
34,44,1,50.85,0.005287333,0.401682206,7.185549271
34,60,1,50.85,0.005287333,0.342217013,0.138904637
34,61.5,1,50.85,0.005287333,0.34967944,0.088699823
34,63.5,1,50.85,0.005287333,0.359753553,0.049597573
34,75,1,50.85,0.005287333,0.37604817,0.000630388
34,75,1,50.85,0.005287333,0.37604817,0.000630388
34,65,1,50.85,0.005287333,0.365182124,0.030937392
34,65,1,50.85,0.005287333,0.365182124,0.030937392
34,43.5,1,50.85,0.005287333,0.407502254,7.638853454
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,65,1,50.85,0.005287333,0.365182124,0.030937392
34,38,1,50.85,0.005287333,0.474574736,12.89874278
34,70,1,50.85,0.005287333,0.374398894,0.005173908
34,70,1,50.85,0.005287333,0.374398894,0.005173908
34,45,1,50.85,0.005287333,0.39004211,6.298356818
34,63.5,1,50.85,0.005287333,0.359753553,0.049597573
34,100,1,50.85,0.005287333,0.376295001,2.06E-09
34,70,1,50.85,0.005287333,0.374398894,0.005173908
34,60,1,50.85,0.005287333,0.342217013,0.138904637
34,125,1,50.85,0.005287333,0.376297839,1.41E-15
34,75,1,50.85,0.005287333,0.37604817,0.000630388
34,70,1,50.85,0.005287333,0.374398894,0.005173908
34,75,1,50.85,0.005287333,0.37604817,0.000630388
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,50,1,50.85,0.005287333,0.350947306,2.604643874
34,61.5,1,50.85,0.005287333,0.34967944,0.088699823
34,65,1,50.85,0.005287333,0.365182124,0.030937392
34,65,1,50.85,0.005287333,0.365182124,0.030937392
34,65,1,50.85,0.005287333,0.365182124,0.030937392
34,52,1,50.85,0.005287333,0.338802858,1.595068448
34,55,1,50.85,0.005287333,0.328967852,0.65897825
34,60,1,50.85,0.005287333,0.342217013,0.138904637
34,52,1,50.85,0.005287333,0.338802858,1.595068448
34,100,1,50.85,0.005287333,0.376295001,2.06E-09
34,38,1,50.85,0.005287333,0.474574736,12.89874278
34,63.5,1,50.85,0.005287333,0.359753553,0.049597573
34,48.5,1,50.85,0.005287333,0.361619023,3.557510922
34,48,1,50.85,0.005287333,0.365180317,3.907487404
34,52,1,50.85,0.005287333,0.338802858,1.595068448
34,90,1,50.85,0.005287333,0.376293865,4.37E-07
34,50,1,50.85,0.005287333,0.350947306,2.604643874
34,50,1,50.85,0.005287333,0.350947306,2.604643874
34,125,1,50.85,0.005287333,0.376297839,1.41E-15
34,65,1,50.85,0.005287333,0.365182124,0.030937392
34,125,1,50.85,0.005287333,0.376297839,1.41E-15
34,65,1,50.85,0.005287333,0.365182124,0.030937392
34,63,1,50.85,0.005287333,0.357235025,0.057046853
34,45,1,50.85,0.005287333,0.39004211,6.298356818
34,63,1,50.85,0.005287333,0.357235025,0.057046853
34,150,1,50.85,0.005287333,0.376300678,5.64E-22
34,65,1,50.85,0.005287333,0.365182124,0.030937392
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,75,1,50.85,0.005287333,0.37604817,0.000630388
34,200,1,50.85,0.005287333,0.376306355,8.95E-35
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,70,1,50.85,0.005287333,0.374398894,0.005173908
34,50,1,50.85,0.005287333,0.350947306,2.604643874
34,125,1,50.85,0.005287333,0.376297839,1.41E-15
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,61,1,50.85,0.005287333,0.347161651,0.103012359
34,52,1,50.85,0.005287333,0.338802858,1.595068448
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,52,1,50.85,0.005287333,0.338802858,1.595068448
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,64,1,50.85,0.005287333,0.361609449,0.042370897
34,55,1,50.85,0.005287333,0.328967852,0.65897825
34,60,1,50.85,0.005287333,0.342217013,0.138904637
34,61.5,1,50.85,0.005287333,0.34967944,0.088699823
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,125,1,50.85,0.005287333,0.376297839,1.41E-15
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,45,1,50.85,0.005287333,0.39004211,6.298356818
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,60,1,50.85,0.005287333,0.342217013,0.138904637
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,65,1,50.85,0.005287333,0.365182124,0.030937392
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,40,1,50.85,0.005287333,0.451401919,10.94890195
34,40.5,1,50.85,0.005287333,0.445481532,10.46661556
34,40.5,1,50.85,0.005287333,0.445481532,10.46661556
34,61.5,1,50.85,0.005287333,0.34967944,0.088699823
34,55,1,50.85,0.005287333,0.328967852,0.65897825
34,63.5,1,50.85,0.005287333,0.359753553,0.049597573
34,75,1,50.85,0.005287333,0.37604817,0.000630388
34,43.5,1,50.85,0.005287333,0.407502254,7.638853454
34,45,1,50.85,0.005287333,0.39004211,6.298356818
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,40,1,50.85,0.005287333,0.451401919,10.94890195
34,50,1,50.85,0.005287333,0.350947306,2.604643874
34,100,1,50.85,0.005287333,0.376295001,2.06E-09
34,60,1,50.85,0.005287333,0.342217013,0.138904637
34,65,1,50.85,0.005287333,0.365182124,0.030937392
34,100,1,50.85,0.005287333,0.376295001,2.06E-09
34,65,1,50.85,0.005287333,0.365182124,0.030937392
34,60,1,50.85,0.005287333,0.342217013,0.138904637
34,65,1,50.85,0.005287333,0.365182124,0.030937392
34,90,1,50.85,0.005287333,0.376293865,4.37E-07
34,90,1,50.85,0.005287333,0.376293865,4.37E-07
34,90,1,50.85,0.005287333,0.376293865,4.37E-07
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,52,1,50.85,0.005287333,0.338802858,1.595068448
34,125,1,50.85,0.005287333,0.376297839,1.41E-15
34,65,1,50.85,0.005287333,0.365182124,0.030937392
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,61,1,50.85,0.005287333,0.347161651,0.103012359
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,65,1,50.85,0.005287333,0.365182124,0.030937392
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,50,1,50.85,0.005287333,0.350947306,2.604643874
34,52,1,50.85,0.005287333,0.338802858,1.595068448
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,63.5,1,50.85,0.005287333,0.359753553,0.049597573
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,52,1,50.85,0.005287333,0.338802858,1.595068448
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,63.5,1,50.85,0.005287333,0.359753553,0.049597573
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,64,1,50.85,0.005287333,0.361609449,0.042370897
34,52,1,50.85,0.005287333,0.338802858,1.595068448
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,75,1,50.85,0.005287333,0.37604817,0.000630388
34,115,1,50.85,0.005287333,0.376296704,4.58E-13
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,90,1,50.85,0.005287333,0.376293865,4.37E-07
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,64,1,50.85,0.005287333,0.361609449,0.042370897
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,64,1,50.85,0.005287333,0.361609449,0.042370897
34,64,1,50.85,0.005287333,0.361609449,0.042370897
34,64,1,50.85,0.005287333,0.361609449,0.042370897
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,64,1,50.85,0.005287333,0.361609449,0.042370897
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,64,1,50.85,0.005287333,0.361609449,0.042370897
34,64,1,50.85,0.005287333,0.361609449,0.042370897
34,64,1,50.85,0.005287333,0.361609449,0.042370897
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,64,1,50.85,0.005287333,0.361609449,0.042370897
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,64,1,50.85,0.005287333,0.361609449,0.042370897
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,50.5,1,50.85,0.005287333,0.347390067,2.321604282
34,45.5,1,50.85,0.005287333,0.384222062,5.866004861
34,51.5,1,50.85,0.005287333,0.341453789,1.81749933
34,100,1,50.85,0.005287333,0.376295001,2.06E-09
34,100,1,50.85,0.005287333,0.376295001,2.06E-09
34,46,0,50.85,0.005287333,0.379435391,0.598393546
34,46,0,50.85,0.005287333,0.379435391,0.598393546
34,100,1,50.85,0.005287333,0.376295001,2.06E-09
34,100,1,50.85,0.005287333,0.376295001,2.06E-09
34,100,1,50.85,0.005287333,0.376295001,2.06E-09
34,100,1,50.85,0.005287333,0.376295001,2.06E-09
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,60,1,50.85,0.005287333,0.342217013,0.138904637
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,60,1,50.85,0.005287333,0.342217013,0.138904637
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,60,1,50.85,0.005287333,0.342217013,0.138904637
34,57,1,50.85,0.005287333,0.330538556,0.349673832
34,51,1,50.85,0.005287333,0.344104721,2.058381614
34,45,0,50.85,0.005287333,0.39004211,0.450543869
34,48,0,50.85,0.005287333,0.365180317,1.058623962
34,45,0,50.85,0.005287333,0.39004211,0.450543869
34,45,0,50.85,0.005287333,0.39004211,0.450543869
34,48,0,50.85,0.005287333,0.365180317,1.058623962
34,48,0,50.85,0.005287333,0.365180317,1.058623962
34,48,0,50.85,0.005287333,0.365180317,1.058623962
34,48,0,50.85,0.005287333,0.365180317,1.058623962
34,48,0,50.85,0.005287333,0.365180317,1.058623962
34,45,0,50.85,0.005287333,0.39004211,0.450543869
34,48,0,50.85,0.005287333,0.365180317,1.058623962
